Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-07-31,S003,P0178,Clothing,East,198,147,163,156.92,40.62,0,Cloudy,0,43.84,Summer
2023-07-31,S003,P0057,Clothing,South,153,126,143,119.23,55.39,5,Sunny,0,58.57,Summer
2023-07-31,S003,P0153,Furniture,North,96,32,30,33.44,81.56,5,Snowy,0,88.87,Summer
2023-07-31,S003,P0083,Toys,West,120,101,104,99.98,57.49,0,Cloudy,0,59.19,Summer
2023-07-31,S003,P0069,Clothing,South,151,141,114,133.82,13.47,10,Sunny,1,14.18,Summer
2023-07-31,S003,P0125,Clothing,South,127,60,61,67.93,66.63,10,Sunny,0,62.29,Summer
2023-07-31,S003,P0017,Toys,East,150,73,74,103.46,84.75,5,Cloudy,0,90.27,Summer
2023-07-31,S003,P0149,Furniture,West,250,141,162,146.15,93.38,5,Cloudy,1,98.38,Summer
2023-07-31,S003,P0094,Groceries,West,276,166,188,179.9,26.01,5,Snowy,0,27.39,Summer
2023-07-31,S003,P0066,Clothing,East,89,64,63,80.86,92.95,20,Snowy,0,86.76,Summer
2023-07-31,S003,P0061,Clothing,North,189,155,138,165.98,18.94,10,Cloudy,0,18.32,Summer
2023-07-31,S003,P0085,Electronics,South,104,54,54,69.92,88.11,10,Rainy,0,88.35,Summer
2023-07-31,S003,P0068,Electronics,North,153,109,101,107.99,52.05,20,Sunny,0,49.56,Summer
2023-07-31,S003,P0126,Clothing,West,200,147,126,156.64,63.28,0,Snowy,0,66.95,Summer
2023-07-31,S003,P0133,Clothing,North,146,157,143,144.5,11.68,5,Cloudy,0,10.6,Summer
2023-07-31,S004,P0096,Toys,North,107,79,94,100.23,23.95,0,Cloudy,0,25.44,Summer
2023-07-31,S004,P0016,Clothing,West,103,85,96,89.64,69.38,15,Snowy,0,68.12,Summer
2023-07-31,S004,P0031,Electronics,North,144,96,86,90.48,38.84,10,Cloudy,0,40.8,Summer
2023-07-31,S004,P0159,Electronics,South,114,71,59,71.03,36.39,0,Snowy,0,34.81,Summer
2023-07-31,S004,P0129,Furniture,South,196,82,97,97.14,89.11,20,Snowy,0,89.28,Summer
2023-07-31,S004,P0116,Furniture,South,120,75,85,72.34,62.5,5,Cloudy,0,61.07,Summer
2023-07-31,S004,P0070,Electronics,North,93,47,39,66.2,18.75,5,Rainy,1,17.41,Summer
2023-07-31,S004,P0171,Electronics,South,219,126,140,166.58,84.64,0,Cloudy,0,85.26,Summer
2023-07-31,S004,P0175,Electronics,East,139,69,75,91.6,16.55,0,Snowy,1,17.08,Summer
2023-07-31,S004,P0046,Clothing,East,163,90,75,127.43,62.18,20,Rainy,0,62.45,Summer
2023-07-31,S004,P0067,Furniture,West,119,73,68,99.0,22.82,0,Snowy,0,20.84,Summer
2023-07-31,S004,P0183,Electronics,South,145,159,127,156.59,50.15,10,Cloudy,0,45.24,Summer
2023-07-31,S004,P0166,Groceries,North,176,153,133,165.41,60.2,10,Sunny,0,54.26,Summer
2023-07-31,S004,P0079,Furniture,East,175,78,89,75.51,76.84,10,Sunny,0,77.67,Summer
2023-07-31,S004,P0187,Clothing,North,161,125,148,130.82,63.69,0,Sunny,0,59.84,Summer
2023-07-31,S004,P0178,Clothing,East,117,90,86,93.32,88.83,5,Rainy,0,93.96,Summer
2023-07-31,S004,P0057,Clothing,East,115,52,56,65.14,15.74,5,Cloudy,0,16.66,Summer
2023-07-31,S004,P0153,Furniture,East,150,151,142,141.51,99.44,10,Rainy,0,95.98,Summer
2023-07-31,S004,P0083,Toys,South,120,86,82,98.87,38.95,5,Cloudy,0,38.82,Summer
2023-07-31,S004,P0069,Clothing,North,127,70,57,89.23,27.29,0,Snowy,0,29.6,Summer
2023-07-31,S004,P0125,Clothing,East,120,87,93,113.97,45.96,10,Sunny,0,43.07,Summer
2023-07-31,S004,P0017,Toys,North,131,63,59,77.69,38.12,15,Rainy,0,34.53,Summer
2023-07-31,S004,P0149,Furniture,South,182,146,125,145.11,95.59,10,Snowy,0,98.37,Summer
2023-07-31,S004,P0094,Groceries,South,125,120,116,149.84,12.09,0,Sunny,0,12.93,Summer
2023-07-31,S004,P0066,Clothing,South,147,71,70,67.65,62.3,10,Snowy,0,60.64,Summer
2023-07-31,S004,P0061,Clothing,West,174,125,132,116.98,75.39,0,Sunny,0,79.42,Summer
2023-07-31,S004,P0085,Electronics,South,159,114,120,110.42,79.08,0,Cloudy,0,74.77,Summer
2023-07-31,S004,P0068,Electronics,West,96,26,30,35.31,83.14,20,Snowy,0,89.15,Summer
2023-07-31,S004,P0126,Clothing,West,181,133,111,179.06,93.2,20,Snowy,1,88.51,Summer
2023-07-31,S004,P0133,Clothing,East,178,117,137,121.09,64.74,20,Cloudy,0,67.6,Summer
2023-07-31,S005,P0096,Toys,West,192,118,96,108.81,74.98,15,Snowy,0,67.6,Summer
2023-07-31,S005,P0016,Clothing,North,186,117,103,132.89,40.0,10,Cloudy,0,43.88,Summer
2023-07-31,S005,P0031,Electronics,South,190,193,190,204.83,93.24,10,Snowy,1,101.57,Summer
2023-07-31,S005,P0159,Electronics,East,142,63,57,74.64,30.83,10,Cloudy,0,32.75,Summer
2023-07-31,S005,P0129,Furniture,West,155,63,66,86.36,36.65,15,Rainy,0,36.14,Summer
2023-07-31,S005,P0116,Furniture,North,143,87,94,100.94,51.25,5,Sunny,0,51.02,Summer
2023-07-31,S005,P0070,Electronics,East,65,44,39,53.02,13.46,5,Rainy,0,12.21,Summer
2023-07-31,S005,P0171,Electronics,North,195,102,115,129.25,67.3,10,Rainy,0,60.7,Summer
2023-07-31,S005,P0175,Electronics,West,91,86,91,95.84,18.23,10,Rainy,0,19.9,Summer
2023-07-31,S005,P0046,Clothing,North,83,74,82,76.74,37.14,10,Cloudy,0,37.05,Summer
2023-07-31,S005,P0067,Furniture,North,212,136,118,172.99,20.65,10,Sunny,0,20.49,Summer
2023-07-31,S005,P0183,Electronics,North,142,55,53,65.1,79.91,10,Cloudy,0,84.18,Summer
2023-07-31,S005,P0166,Groceries,North,182,151,157,150.23,66.6,0,Sunny,0,67.53,Summer
2023-07-31,S005,P0079,Furniture,West,139,125,128,119.74,42.83,20,Cloudy,0,38.63,Summer
2023-07-31,S005,P0187,Clothing,West,131,65,74,60.24,11.25,15,Sunny,0,11.63,Summer
2023-07-31,S005,P0178,Clothing,East,182,111,110,122.87,63.94,20,Sunny,0,59.66,Summer
2023-07-31,S005,P0057,Clothing,South,255,184,198,193.04,83.54,20,Snowy,1,90.6,Summer
2023-07-31,S005,P0153,Furniture,East,249,181,178,193.57,92.57,5,Sunny,1,87.51,Summer
2023-07-31,S005,P0083,Toys,North,150,74,70,69.3,32.87,0,Sunny,0,33.91,Summer
2023-07-31,S005,P0069,Clothing,South,240,128,151,128.28,43.44,20,Rainy,1,44.7,Summer
2023-07-31,S005,P0125,Clothing,North,93,83,68,109.53,37.53,15,Rainy,0,39.95,Summer
2023-07-31,S005,P0017,Toys,North,189,113,117,152.03,69.84,10,Cloudy,0,67.84,Summer
2023-07-31,S005,P0149,Furniture,West,168,104,98,108.95,85.93,0,Sunny,0,78.04,Summer
2023-07-31,S005,P0094,Groceries,West,156,158,138,150.06,64.6,15,Cloudy,0,70.52,Summer
2023-07-31,S005,P0066,Clothing,South,101,85,89,121.95,42.89,20,Cloudy,0,41.85,Summer
2023-07-31,S005,P0061,Clothing,West,252,165,170,153.58,17.78,10,Sunny,0,19.07,Summer
2023-07-31,S005,P0085,Electronics,West,148,100,102,101.62,96.84,15,Snowy,0,102.97,Summer
2023-07-31,S005,P0068,Electronics,North,151,89,73,83.96,93.79,0,Snowy,0,92.1,Summer
2023-07-31,S005,P0126,Clothing,West,128,106,126,104.26,66.07,10,Rainy,0,70.21,Summer
2023-07-31,S005,P0133,Clothing,East,156,120,134,139.37,87.33,0,Snowy,1,81.25,Summer
2023-08-01,S001,P0096,Toys,South,199,113,116,107.05,50.44,10,Sunny,0,55.45,Autumn
2023-08-01,S001,P0016,Clothing,South,85,64,53,77.87,95.54,10,Rainy,0,100.36,Autumn
2023-08-01,S001,P0031,Electronics,South,129,54,45,51.6,76.65,10,Snowy,0,82.61,Autumn
2023-08-01,S001,P0159,Electronics,West,89,61,73,63.45,21.1,10,Rainy,1,20.72,Autumn
2023-08-01,S001,P0129,Furniture,West,199,126,130,160.29,42.94,0,Cloudy,1,46.47,Autumn
2023-08-01,S001,P0116,Furniture,West,103,85,100,106.18,12.11,5,Cloudy,0,12.87,Autumn
2023-08-01,S001,P0070,Electronics,West,247,126,149,120.63,66.19,0,Snowy,1,65.98,Autumn
2023-08-01,S001,P0171,Electronics,South,139,79,65,80.83,67.81,10,Snowy,0,71.69,Autumn
2023-08-01,S001,P0175,Electronics,North,73,38,37,40.77,97.61,0,Cloudy,0,106.05,Autumn
2023-08-01,S001,P0046,Clothing,North,169,71,83,95.81,78.84,15,Snowy,0,73.61,Autumn
2023-08-01,S001,P0067,Furniture,South,185,120,98,127.74,20.55,10,Rainy,0,19.65,Autumn
2023-08-01,S001,P0183,Electronics,West,258,174,207,162.06,85.28,10,Cloudy,1,85.98,Autumn
2023-08-01,S001,P0166,Groceries,South,154,88,101,115.87,82.98,20,Rainy,0,89.6,Autumn
2023-08-01,S001,P0079,Furniture,North,212,120,121,134.89,56.0,0,Cloudy,0,54.08,Autumn
2023-08-01,S001,P0187,Clothing,East,140,90,85,115.15,53.82,10,Snowy,0,49.29,Autumn
2023-08-01,S001,P0178,Clothing,South,148,120,129,121.85,88.16,5,Cloudy,0,91.57,Autumn
2023-08-01,S001,P0057,Clothing,North,105,81,89,93.76,67.3,5,Snowy,0,65.83,Autumn
2023-08-01,S001,P0153,Furniture,West,135,94,91,89.61,25.03,20,Snowy,0,24.1,Autumn
2023-08-01,S001,P0083,Toys,West,59,61,51,81.95,93.83,5,Snowy,0,100.74,Autumn
2023-08-01,S001,P0069,Clothing,North,166,61,67,74.27,86.51,15,Snowy,0,92.42,Autumn
2023-08-01,S001,P0125,Clothing,South,181,148,156,167.39,85.5,20,Rainy,0,79.22,Autumn
2023-08-01,S001,P0017,Toys,West,182,105,99,133.38,69.94,0,Sunny,0,64.76,Autumn
2023-08-01,S001,P0149,Furniture,North,123,83,67,88.9,59.06,0,Rainy,0,59.34,Autumn
2023-08-01,S001,P0094,Groceries,East,137,64,56,83.68,29.41,0,Snowy,0,29.54,Autumn
2023-08-01,S001,P0066,Clothing,West,114,61,56,56.54,88.15,15,Cloudy,0,87.42,Autumn
2023-08-01,S001,P0061,Clothing,North,128,95,100,115.7,90.95,20,Rainy,0,97.76,Autumn
2023-08-01,S001,P0085,Electronics,North,96,77,77,86.54,32.64,10,Rainy,0,34.75,Autumn
2023-08-01,S001,P0068,Electronics,South,145,104,85,123.85,69.47,10,Cloudy,0,63.68,Autumn
2023-08-01,S001,P0126,Clothing,East,129,90,85,107.68,84.11,5,Sunny,0,89.61,Autumn
2023-08-01,S001,P0133,Clothing,East,145,102,101,102.77,94.1,0,Cloudy,0,96.63,Autumn
2023-08-01,S002,P0096,Toys,South,59,39,35,48.91,42.65,0,Snowy,0,41.77,Autumn
2023-08-01,S002,P0016,Clothing,West,146,143,136,148.19,19.31,10,Cloudy,0,19.59,Autumn
2023-08-01,S002,P0031,Electronics,North,221,121,143,112.22,17.8,10,Rainy,0,19.57,Autumn
2023-08-01,S002,P0159,Electronics,East,113,55,58,54.11,29.71,5,Rainy,0,28.0,Autumn
2023-08-01,S002,P0129,Furniture,South,148,48,50,46.52,46.42,10,Rainy,0,46.55,Autumn
2023-08-01,S002,P0116,Furniture,West,179,131,157,170.5,79.92,5,Cloudy,1,73.73,Autumn
2023-08-01,S002,P0070,Electronics,West,70,79,70,89.4,32.72,10,Rainy,0,31.01,Autumn
2023-08-01,S002,P0171,Electronics,South,143,76,88,73.6,44.93,15,Sunny,0,42.24,Autumn
2023-08-01,S002,P0175,Electronics,East,133,68,61,73.23,24.25,10,Cloudy,0,25.91,Autumn
2023-08-01,S002,P0046,Clothing,South,126,131,126,122.73,36.44,10,Sunny,0,39.11,Autumn
2023-08-01,S002,P0067,Furniture,East,217,113,127,125.91,40.28,0,Rainy,0,41.44,Autumn
2023-08-01,S002,P0183,Electronics,West,161,91,88,113.48,97.98,10,Cloudy,0,101.52,Autumn
2023-08-01,S002,P0166,Groceries,North,199,101,120,123.84,85.36,0,Sunny,0,79.82,Autumn
2023-08-01,S002,P0079,Furniture,West,142,84,76,84.5,30.06,10,Snowy,0,29.0,Autumn
2023-08-01,S002,P0187,Clothing,South,159,134,157,139.0,88.28,0,Cloudy,0,88.84,Autumn
2023-08-01,S002,P0178,Clothing,North,188,122,103,116.24,73.04,20,Cloudy,0,69.96,Autumn
2023-08-01,S002,P0057,Clothing,North,245,177,162,180.78,62.83,15,Sunny,0,57.69,Autumn
2023-08-01,S002,P0153,Furniture,West,155,86,83,96.52,13.63,0,Sunny,0,13.02,Autumn
2023-08-01,S002,P0083,Toys,North,175,114,124,113.81,63.18,10,Cloudy,1,61.41,Autumn
2023-08-01,S002,P0069,Clothing,North,133,73,66,72.22,68.3,5,Rainy,0,67.43,Autumn
2023-08-01,S002,P0125,Clothing,West,204,167,151,162.63,61.77,10,Rainy,0,67.8,Autumn
2023-08-01,S002,P0017,Toys,North,121,45,39,51.37,43.45,0,Cloudy,0,42.44,Autumn
2023-08-01,S002,P0149,Furniture,North,85,46,40,45.52,15.64,0,Cloudy,0,15.17,Autumn
2023-08-01,S002,P0094,Groceries,East,112,123,107,125.11,29.27,15,Sunny,0,29.03,Autumn
2023-08-01,S002,P0066,Clothing,East,145,73,61,76.31,87.3,20,Snowy,0,84.85,Autumn
2023-08-01,S002,P0061,Clothing,South,102,89,95,85.47,70.31,0,Snowy,0,70.78,Autumn
2023-08-01,S002,P0085,Electronics,South,124,103,89,120.76,69.61,15,Snowy,0,68.14,Autumn
2023-08-01,S002,P0068,Electronics,West,269,156,181,183.75,20.55,10,Snowy,0,19.77,Autumn
2023-08-01,S002,P0126,Clothing,South,100,90,93,115.65,89.68,10,Sunny,0,98.39,Autumn
2023-08-01,S002,P0133,Clothing,South,150,149,126,141.75,20.68,0,Cloudy,1,20.57,Autumn
2023-08-01,S003,P0096,Toys,South,86,34,33,41.64,20.99,0,Snowy,0,21.67,Autumn
2023-08-01,S003,P0016,Clothing,South,62,36,34,47.72,24.45,20,Sunny,0,22.07,Autumn
2023-08-01,S003,P0031,Electronics,North,140,40,45,40.93,73.7,5,Sunny,0,71.77,Autumn
2023-08-01,S003,P0159,Electronics,East,173,79,93,104.01,34.79,10,Cloudy,0,38.0,Autumn
2023-08-01,S003,P0129,Furniture,West,135,58,69,73.89,20.88,5,Sunny,0,22.66,Autumn
2023-08-01,S003,P0116,Furniture,North,161,60,71,78.27,50.25,0,Sunny,0,47.14,Autumn
2023-08-01,S003,P0070,Electronics,North,124,84,73,112.13,45.39,0,Snowy,0,48.83,Autumn
2023-08-01,S003,P0171,Electronics,West,134,128,127,118.25,96.5,5,Sunny,0,99.34,Autumn
2023-08-01,S003,P0175,Electronics,West,90,85,86,101.46,56.83,0,Cloudy,0,53.59,Autumn
2023-08-01,S003,P0046,Clothing,East,192,85,98,119.97,83.93,20,Snowy,0,91.41,Autumn
2023-08-01,S003,P0067,Furniture,South,150,87,103,104.42,31.53,15,Cloudy,0,34.28,Autumn
2023-08-01,S003,P0183,Electronics,West,95,78,63,78.51,59.58,0,Cloudy,0,59.16,Autumn
2023-08-01,S003,P0166,Groceries,East,174,115,119,150.54,21.86,20,Snowy,0,19.93,Autumn
2023-08-01,S003,P0079,Furniture,East,98,67,77,70.3,75.49,10,Sunny,0,82.4,Autumn
2023-08-01,S003,P0187,Clothing,West,131,80,69,107.52,61.76,15,Sunny,0,61.1,Autumn
2023-08-01,S003,P0178,Clothing,East,102,55,54,68.11,68.22,10,Sunny,0,65.54,Autumn
2023-08-01,S003,P0057,Clothing,West,132,100,93,128.17,23.77,0,Snowy,0,24.18,Autumn
2023-08-01,S003,P0153,Furniture,East,119,80,69,99.06,61.42,0,Cloudy,0,58.13,Autumn
2023-08-01,S003,P0083,Toys,South,118,95,110,97.54,69.57,10,Sunny,0,76.3,Autumn
2023-08-01,S003,P0069,Clothing,South,160,84,80,86.05,95.98,0,Rainy,0,92.29,Autumn
2023-08-01,S003,P0125,Clothing,South,192,129,127,138.57,46.57,10,Sunny,0,50.21,Autumn
2023-08-01,S003,P0017,Toys,South,77,64,75,83.91,87.28,0,Cloudy,0,84.91,Autumn
2023-08-01,S003,P0149,Furniture,North,173,80,86,87.72,31.64,10,Rainy,0,32.08,Autumn
2023-08-01,S003,P0094,Groceries,East,124,102,86,105.88,52.96,0,Cloudy,0,56.18,Autumn
2023-08-01,S003,P0066,Clothing,South,93,96,82,119.66,79.58,0,Snowy,0,80.48,Autumn
2023-08-01,S003,P0061,Clothing,East,148,109,114,99.49,51.89,0,Sunny,0,50.51,Autumn
2023-08-01,S003,P0085,Electronics,North,97,41,40,40.13,34.28,15,Sunny,0,35.63,Autumn
2023-08-01,S003,P0068,Electronics,West,97,83,74,103.15,28.85,0,Rainy,1,27.39,Autumn
2023-08-01,S003,P0126,Clothing,North,102,39,33,41.62,89.22,0,Rainy,0,82.6,Autumn
2023-08-01,S003,P0133,Clothing,North,95,89,86,119.08,67.67,0,Snowy,0,62.93,Autumn
2023-08-01,S004,P0096,Toys,North,170,85,98,90.44,20.05,10,Rainy,0,21.88,Autumn
2023-08-01,S004,P0016,Clothing,East,165,85,75,89.48,86.05,15,Cloudy,0,94.45,Autumn
2023-08-01,S004,P0031,Electronics,South,137,102,100,136.26,26.75,0,Sunny,0,29.01,Autumn
2023-08-01,S004,P0159,Electronics,North,180,134,144,171.44,23.03,10,Sunny,0,23.3,Autumn
2023-08-01,S004,P0129,Furniture,North,178,114,128,146.82,19.62,0,Sunny,0,19.83,Autumn
2023-08-01,S004,P0116,Furniture,West,143,55,50,64.22,89.49,10,Rainy,0,82.59,Autumn
2023-08-01,S004,P0070,Electronics,East,261,145,170,134.04,76.72,10,Sunny,0,72.55,Autumn
2023-08-01,S004,P0171,Electronics,North,160,66,62,93.81,94.2,10,Cloudy,0,95.13,Autumn
2023-08-01,S004,P0175,Electronics,East,186,141,119,142.22,63.47,0,Sunny,0,62.71,Autumn
2023-08-01,S004,P0046,Clothing,East,150,95,92,115.23,48.96,10,Snowy,0,45.29,Autumn
2023-08-01,S004,P0067,Furniture,North,83,91,76,121.54,58.61,10,Snowy,1,57.61,Autumn
2023-08-01,S004,P0183,Electronics,West,238,210,216,193.38,64.51,0,Snowy,1,62.66,Autumn
2023-08-01,S004,P0166,Groceries,East,93,94,81,96.32,86.91,0,Cloudy,0,92.54,Autumn
2023-08-01,S004,P0079,Furniture,North,91,65,55,71.28,36.72,10,Rainy,0,33.9,Autumn
2023-08-01,S004,P0187,Clothing,East,166,129,136,174.74,26.23,5,Sunny,1,27.28,Autumn
2023-08-01,S004,P0178,Clothing,West,137,112,95,159.76,99.25,20,Sunny,1,98.88,Autumn
2023-08-01,S004,P0057,Clothing,South,159,100,88,92.33,68.89,10,Cloudy,0,72.05,Autumn
2023-08-01,S004,P0153,Furniture,South,147,110,122,154.51,38.73,0,Cloudy,0,39.23,Autumn
2023-08-01,S004,P0083,Toys,West,150,84,83,80.45,84.71,20,Cloudy,0,87.43,Autumn
2023-08-01,S004,P0069,Clothing,East,106,84,100,93.42,52.37,5,Cloudy,0,53.58,Autumn
2023-08-01,S004,P0125,Clothing,South,116,82,76,78.31,35.62,15,Rainy,0,38.12,Autumn
2023-08-01,S004,P0017,Toys,West,187,126,135,136.65,44.21,15,Snowy,0,40.21,Autumn
2023-08-01,S004,P0149,Furniture,East,135,49,54,65.16,13.5,5,Snowy,0,13.83,Autumn
2023-08-01,S004,P0094,Groceries,North,108,94,99,115.08,47.52,0,Snowy,0,52.25,Autumn
2023-08-01,S004,P0066,Clothing,South,81,87,78,101.03,50.32,0,Sunny,0,46.9,Autumn
2023-08-01,S004,P0061,Clothing,South,123,113,111,113.58,80.79,20,Snowy,0,81.08,Autumn
2023-08-01,S004,P0085,Electronics,East,152,101,116,97.6,41.4,0,Cloudy,0,44.38,Autumn
2023-08-01,S004,P0068,Electronics,North,200,133,143,145.86,89.02,0,Snowy,0,97.24,Autumn
2023-08-01,S004,P0126,Clothing,South,151,88,102,117.3,48.09,15,Snowy,0,50.66,Autumn
2023-08-01,S004,P0133,Clothing,North,111,85,68,93.58,10.73,0,Rainy,0,10.72,Autumn
2023-08-01,S005,P0096,Toys,South,128,97,101,103.15,47.24,0,Rainy,0,47.53,Autumn
2023-08-01,S005,P0016,Clothing,South,67,3,20,4.8,56.86,0,Cloudy,0,53.19,Autumn
2023-08-01,S005,P0031,Electronics,West,119,103,97,106.51,59.26,10,Rainy,0,53.9,Autumn
2023-08-01,S005,P0159,Electronics,North,84,34,28,40.45,59.16,5,Rainy,0,54.69,Autumn
2023-08-01,S005,P0129,Furniture,West,151,68,66,68.43,27.06,10,Cloudy,0,25.02,Autumn
2023-08-01,S005,P0116,Furniture,West,110,85,78,118.43,14.17,10,Cloudy,0,14.84,Autumn
2023-08-01,S005,P0070,Electronics,South,108,82,77,101.11,11.2,0,Cloudy,0,11.22,Autumn
2023-08-01,S005,P0171,Electronics,North,105,47,40,58.1,24.6,10,Rainy,0,23.44,Autumn
2023-08-01,S005,P0175,Electronics,North,182,81,89,111.83,39.94,10,Snowy,0,36.83,Autumn
2023-08-01,S005,P0046,Clothing,West,156,93,105,94.51,85.32,0,Cloudy,0,76.84,Autumn
2023-08-01,S005,P0067,Furniture,West,133,85,91,91.19,28.98,0,Rainy,0,27.13,Autumn
2023-08-01,S005,P0183,Electronics,North,186,109,103,111.54,92.07,5,Sunny,0,98.5,Autumn
2023-08-01,S005,P0166,Groceries,North,212,156,178,146.82,48.08,0,Snowy,1,45.43,Autumn
2023-08-01,S005,P0079,Furniture,South,174,97,81,89.24,32.74,10,Rainy,0,32.48,Autumn
2023-08-01,S005,P0187,Clothing,West,212,183,160,170.38,90.53,10,Sunny,0,95.6,Autumn
2023-08-01,S005,P0178,Clothing,South,129,110,103,137.71,66.39,10,Sunny,1,63.28,Autumn
2023-08-01,S005,P0057,Clothing,East,119,48,44,56.92,75.16,0,Snowy,0,77.38,Autumn
2023-08-01,S005,P0153,Furniture,West,73,64,63,60.16,33.2,10,Rainy,0,32.88,Autumn
2023-08-01,S005,P0083,Toys,South,122,89,72,105.13,97.45,0,Sunny,0,101.58,Autumn
2023-08-01,S005,P0069,Clothing,South,146,117,119,123.93,85.2,10,Rainy,0,82.01,Autumn
2023-08-01,S005,P0125,Clothing,South,149,84,98,116.34,68.76,10,Snowy,0,62.9,Autumn
2023-08-01,S005,P0017,Toys,North,123,105,84,138.64,20.82,15,Cloudy,0,20.18,Autumn
2023-08-01,S005,P0149,Furniture,West,196,128,104,135.47,75.77,10,Sunny,0,73.97,Autumn
2023-08-01,S005,P0094,Groceries,West,167,94,108,87.03,80.84,5,Sunny,0,77.37,Autumn
2023-08-01,S005,P0066,Clothing,East,132,81,80,101.13,94.43,20,Snowy,0,99.78,Autumn
2023-08-01,S005,P0061,Clothing,South,107,97,100,94.62,67.19,10,Cloudy,0,63.22,Autumn
2023-08-01,S005,P0085,Electronics,West,219,122,132,122.25,34.23,10,Snowy,0,33.15,Autumn
2023-08-01,S005,P0068,Electronics,East,143,106,86,140.67,23.23,5,Sunny,1,24.74,Autumn
2023-08-01,S005,P0126,Clothing,West,183,90,94,86.2,94.95,0,Cloudy,0,100.68,Autumn
2023-08-01,S005,P0133,Clothing,West,113,121,103,145.09,11.5,20,Sunny,0,12.5,Autumn
2023-08-02,S001,P0096,Toys,East,63,59,56,63.35,13.07,20,Cloudy,0,13.88,Autumn
2023-08-02,S001,P0016,Clothing,East,170,162,162,168.15,11.88,0,Snowy,1,11.79,Autumn
2023-08-02,S001,P0031,Electronics,South,52,45,49,59.08,21.88,10,Sunny,0,23.95,Autumn
2023-08-02,S001,P0159,Electronics,East,183,157,167,146.92,77.38,5,Snowy,0,80.19,Autumn
2023-08-02,S001,P0129,Furniture,East,135,107,103,108.6,76.32,10,Rainy,0,70.75,Autumn
2023-08-02,S001,P0116,Furniture,East,117,61,54,65.07,93.48,0,Cloudy,0,84.61,Autumn
2023-08-02,S001,P0070,Electronics,South,134,76,85,99.29,91.65,10,Cloudy,0,84.03,Autumn
2023-08-02,S001,P0171,Electronics,West,63,51,49,48.92,70.63,10,Rainy,0,75.82,Autumn
2023-08-02,S001,P0175,Electronics,South,79,55,49,50.97,69.24,5,Snowy,0,72.8,Autumn
2023-08-02,S001,P0046,Clothing,West,156,79,71,82.52,76.33,10,Sunny,0,72.53,Autumn
2023-08-02,S001,P0067,Furniture,West,99,39,44,37.83,52.6,10,Sunny,0,53.12,Autumn
2023-08-02,S001,P0183,Electronics,West,250,153,154,155.66,99.98,20,Snowy,1,93.99,Autumn
2023-08-02,S001,P0166,Groceries,East,134,97,90,126.86,68.59,10,Sunny,0,74.47,Autumn
2023-08-02,S001,P0079,Furniture,South,153,57,67,70.9,30.87,0,Snowy,0,27.92,Autumn
2023-08-02,S001,P0187,Clothing,South,99,52,42,55.57,95.14,0,Cloudy,0,86.58,Autumn
2023-08-02,S001,P0178,Clothing,East,143,105,121,117.28,86.82,5,Cloudy,0,84.97,Autumn
2023-08-02,S001,P0057,Clothing,West,109,42,47,48.11,61.31,10,Sunny,0,55.81,Autumn
2023-08-02,S001,P0153,Furniture,West,203,114,114,144.32,26.18,10,Sunny,0,24.15,Autumn
2023-08-02,S001,P0083,Toys,South,103,58,64,78.69,28.16,10,Cloudy,0,26.31,Autumn
2023-08-02,S001,P0069,Clothing,West,160,104,115,138.35,83.45,5,Rainy,0,80.33,Autumn
2023-08-02,S001,P0125,Clothing,South,155,95,106,118.0,27.56,10,Rainy,0,25.66,Autumn
2023-08-02,S001,P0017,Toys,West,81,59,49,79.32,18.79,10,Snowy,0,20.33,Autumn
2023-08-02,S001,P0149,Furniture,East,168,103,103,103.72,47.61,5,Cloudy,1,44.72,Autumn
2023-08-02,S001,P0094,Groceries,South,114,57,57,73.85,14.71,10,Rainy,0,13.38,Autumn
2023-08-02,S001,P0066,Clothing,West,197,137,163,126.12,14.46,10,Cloudy,0,15.81,Autumn
2023-08-02,S001,P0061,Clothing,North,104,91,95,97.94,70.58,10,Snowy,0,64.65,Autumn
2023-08-02,S001,P0085,Electronics,North,197,150,171,142.39,64.63,10,Snowy,0,63.95,Autumn
2023-08-02,S001,P0068,Electronics,North,129,95,77,109.58,35.7,10,Cloudy,0,33.67,Autumn
2023-08-02,S001,P0126,Clothing,South,115,106,94,111.17,11.28,10,Sunny,1,11.41,Autumn
2023-08-02,S001,P0133,Clothing,East,186,172,181,163.29,91.87,10,Rainy,0,83.71,Autumn
2023-08-02,S002,P0096,Toys,North,102,34,39,36.21,96.9,20,Rainy,0,91.29,Autumn
2023-08-02,S002,P0016,Clothing,North,57,68,54,84.7,17.88,5,Cloudy,0,17.5,Autumn
2023-08-02,S002,P0031,Electronics,West,171,120,125,113.54,68.51,20,Sunny,0,64.63,Autumn
2023-08-02,S002,P0159,Electronics,West,146,82,71,115.09,17.55,0,Rainy,0,18.62,Autumn
2023-08-02,S002,P0129,Furniture,South,125,81,66,89.8,68.25,20,Snowy,0,75.03,Autumn
2023-08-02,S002,P0116,Furniture,West,174,100,93,93.7,28.91,20,Sunny,0,30.15,Autumn
2023-08-02,S002,P0070,Electronics,South,239,130,154,158.86,66.85,0,Snowy,0,65.13,Autumn
2023-08-02,S002,P0171,Electronics,West,188,81,91,76.04,21.69,0,Snowy,0,21.66,Autumn
